"fdr_adj","fdr_raw","fpr_adj","fpr_raw","power_adj","power_raw","bias","rmse","ci_coverage","n_genes_scored","n_true_de","scenario","seed","model"
0.858156028368794,0.879951980792317,0.672222222222222,0.814444444444444,1,1,-0.0271444641028609,0.175940523421187,NA,1000,100,"shared","23","seurat_napari"
0.858156028368794,0.879951980792317,0.672222222222222,0.814444444444444,1,1,-0.0271444641028609,0.175940523421187,NA,1000,100,"shared","23","seurat_quint"
0.85734664764622,0.880810488676996,0.667777777777778,0.821111111111111,1,1,-0.0271444641028609,0.175940523421187,NA,1000,100,"shared","23","wilcoxon"
0.130434782608696,0.489795918367347,0.0167037861915367,0.106904231625835,1,1,-0.0261899325845981,0.175889069012842,0.88,998,100,"shared","23","deseq2_pb"
0.27906976744186,0.573913043478261,0.04,0.146666666666667,0.93,0.98,-0.251865476039044,0.395841199418522,0.54,1000,100,"shared","24","dream_blind"
0.293233082706767,0.556561085972851,0.0433333333333333,0.136666666666667,0.94,0.98,-0.254883415457998,0.395121616927483,0.53,1000,100,"shared","24","dream_napari"
0.293233082706767,0.556561085972851,0.0433333333333333,0.136666666666667,0.94,0.98,-0.254883415457998,0.395121616927483,0.53,1000,100,"shared","24","dream_quint"
0.857553956834532,0.882978723404255,0.662222222222222,0.83,0.99,0.99,-0.0676897075873263,0.21051129743064,NA,1000,100,"shared","24","seurat_blind"
0.851351351351351,0.88086642599278,0.63,0.813333333333333,0.99,0.99,-0.0676897075873263,0.21051129743064,NA,1000,100,"shared","24","seurat_napari"
0.851351351351351,0.88086642599278,0.63,0.813333333333333,0.99,0.99,-0.0676897075873263,0.21051129743064,NA,1000,100,"shared","24","seurat_quint"
0.854838709677419,0.881578947368421,0.647777777777778,0.818888888888889,0.99,0.99,-0.0676897075873263,0.21051129743064,NA,1000,100,"shared","24","wilcoxon"
0.161016949152542,0.484375,0.0211345939933259,0.103448275862069,0.99,0.99,-0.0691902775114436,0.207673115430822,0.85,999,100,"shared","24","deseq2_pb"
0.406451612903226,0.592436974789916,0.07,0.156666666666667,0.92,0.97,-0.234048139545702,0.373959160191488,0.57,1000,100,"shared","25","dream_blind"
0.43125,0.588983050847458,0.0766666666666667,0.154444444444444,0.91,0.97,-0.24210850804857,0.376348315142108,0.56,1000,100,"shared","25","dream_napari"
0.43125,0.588983050847458,0.0766666666666667,0.154444444444444,0.91,0.97,-0.24210850804857,0.376348315142108,0.56,1000,100,"shared","25","dream_quint"
0.864827586206897,0.884210526315789,0.696666666666667,0.84,0.98,0.99,-0.123853494127633,0.23703145549339,NA,1000,100,"shared","25","seurat_blind"
0.864265927977839,0.885549132947977,0.693333333333333,0.851111111111111,0.98,0.99,-0.123853494127633,0.23703145549339,NA,1000,100,"shared","25","seurat_napari"
0.864265927977839,0.885549132947977,0.693333333333333,0.851111111111111,0.98,0.99,-0.123853494127633,0.23703145549339,NA,1000,100,"shared","25","seurat_quint"
0.864453665283541,0.882978723404255,0.694444444444444,0.83,0.98,0.99,-0.123853494127633,0.23703145549339,NA,1000,100,"shared","25","wilcoxon"
0.169491525423729,0.431034482758621,0.0222222222222222,0.0833333333333333,0.98,0.99,-0.0545392103177273,0.205936532702335,0.8,1000,100,"shared","25","deseq2_pb"
0.44311377245509,0.6,0.0822222222222222,0.163333333333333,0.93,0.98,-0.212781534760648,0.325746116942516,0.59,1000,100,"shared","26","dream_blind"
0.471910112359551,0.596707818930041,0.0933333333333333,0.161111111111111,0.94,0.98,-0.218314672065706,0.32713199741573,0.55,1000,100,"shared","26","dream_napari"
0.471910112359551,0.596707818930041,0.0933333333333333,0.161111111111111,0.94,0.98,-0.218314672065706,0.32713199741573,0.55,1000,100,"shared","26","dream_quint"
0.871761658031088,0.887005649717514,0.747777777777778,0.872222222222222,0.99,1,-0.138089056950402,0.232234335126609,NA,1000,100,"shared","26","seurat_blind"
0.868351063829787,0.886621315192744,0.725555555555556,0.868888888888889,0.99,1,-0.138089056950402,0.232234335126609,NA,1000,100,"shared","26","seurat_napari"
0.868351063829787,0.886621315192744,0.725555555555556,0.868888888888889,0.99,1,-0.138089056950402,0.232234335126609,NA,1000,100,"shared","26","seurat_quint"
0.866756393001346,0.884259259259259,0.715555555555556,0.848888888888889,0.99,1,-0.138089056950402,0.232234335126609,NA,1000,100,"shared","26","wilcoxon"
0.186991869918699,0.450549450549451,0.0255555555555556,0.0911111111111111,1,1,-0.0537475569849011,0.218164928283471,0.84,1000,100,"shared","26","deseq2_pb"
0.15929203539823,0.486910994764398,0.02,0.103333333333333,0.95,0.98,-0.197417238028176,0.363411184786236,0.56,1000,100,"shared","27","dream_blind"
0.136363636363636,0.481481481481481,0.0166666666666667,0.101111111111111,0.95,0.98,-0.19862324941689,0.359131777665739,0.55,1000,100,"shared","27","dream_napari"
0.136363636363636,0.481481481481481,0.0166666666666667,0.101111111111111,0.95,0.98,-0.19862324941689,0.359131777665739,0.55,1000,100,"shared","27","dream_quint"
0.857752489331437,0.881936245572609,0.67,0.83,1,1,-0.104266517175841,0.210904679867704,NA,1000,100,"shared","27","seurat_blind"
0.854862119013062,0.879372738238842,0.654444444444444,0.81,1,1,-0.104266517175841,0.210904679867704,NA,1000,100,"shared","27","seurat_napari"
0.854862119013062,0.879372738238842,0.654444444444444,0.81,1,1,-0.104266517175841,0.210904679867704,NA,1000,100,"shared","27","seurat_quint"
0.855491329479769,0.880810488676996,0.657777777777778,0.821111111111111,1,1,-0.104266517175841,0.210904679867704,NA,1000,100,"shared","27","wilcoxon"
0.173553719008264,0.438202247191011,0.0233592880978865,0.0867630700778643,1,1,-0.0447797486083312,0.187663482357047,0.83,999,100,"shared","27","deseq2_pb"
0.256,0.532019704433498,0.0355555555555556,0.12,0.93,0.95,-0.221474814407725,0.377493396888714,0.55,1000,100,"shared","28","dream_blind"
0.298507462686567,0.52020202020202,0.0444444444444444,0.114444444444444,0.94,0.95,-0.230180972600057,0.378735281763457,0.56,1000,100,"shared","28","dream_napari"
0.298507462686567,0.52020202020202,0.0444444444444444,0.114444444444444,0.94,0.95,-0.230180972600057,0.378735281763457,0.56,1000,100,"shared","28","dream_quint"
0.853157121879589,0.880810488676996,0.645555555555556,0.821111111111111,1,1,-0.0503765871434543,0.176567102874064,NA,1000,100,"shared","28","seurat_blind"
0.846390168970814,0.879807692307692,0.612222222222222,0.813333333333333,1,1,-0.0503765871434543,0.176567102874064,NA,1000,100,"shared","28","seurat_napari"
0.846390168970814,0.879807692307692,0.612222222222222,0.813333333333333,1,1,-0.0503765871434543,0.176567102874064,NA,1000,100,"shared","28","seurat_quint"
0.853333333333333,0.879807692307692,0.64,0.813333333333333,0.99,1,-0.0503765871434543,0.176567102874064,NA,1000,100,"shared","28","wilcoxon"
0.145299145299145,0.447513812154696,0.0188888888888889,0.09,1,1,-0.0457772714545283,0.174124307248037,0.9,1000,100,"shared","28","deseq2_pb"
0.424242424242424,0.596774193548387,0.0778642936596218,0.164627363737486,0.95,1,-0.190530685619174,0.352463960665942,0.63,999,100,"shared","29","dream_blind"
0.409937888198758,0.59349593495935,0.0734149054505006,0.162402669632925,0.95,1,-0.199719985313637,0.355190654130377,0.61,999,100,"shared","29","dream_napari"
0.409937888198758,0.59349593495935,0.0734149054505006,0.162402669632925,0.95,1,-0.199719985313637,0.355190654130377,0.61,999,100,"shared","29","dream_quint"
0.849772382397572,0.877450980392157,0.622222222222222,0.795555555555556,0.99,1,0.0527228784176997,0.674244153449428,NA,1000,100,"shared","29","seurat_blind"
0.847692307692308,0.876390605686032,0.612222222222222,0.787777777777778,0.99,1,0.0527228784176997,0.674244153449428,NA,1000,100,"shared","29","seurat_napari"
0.847692307692308,0.876390605686032,0.612222222222222,0.787777777777778,0.99,1,0.0527228784176997,0.674244153449428,NA,1000,100,"shared","29","seurat_quint"
0.848623853211009,0.876695437731196,0.616666666666667,0.79,0.99,1,0.0527228784176997,0.674244153449428,NA,1000,100,"shared","29","wilcoxon"
0.238461538461538,0.51219512195122,0.0344827586206897,0.116796440489433,0.99,1,0.0732391083187164,1.05269513131392,0.84,999,100,"shared","29","deseq2_pb"
0.409937888198758,0.59919028340081,0.0733333333333333,0.164444444444444,0.95,0.99,-0.224236644025392,0.349937512275258,0.58,1000,100,"shared","3","dream_blind"
0.409937888198758,0.585774058577406,0.0733333333333333,0.155555555555556,0.95,0.99,-0.230602596192841,0.353238718134959,0.58,1000,100,"shared","3","dream_napari"
0.409937888198758,0.585774058577406,0.0733333333333333,0.155555555555556,0.95,0.99,-0.230602596192841,0.353238718134959,0.58,1000,100,"shared","3","dream_quint"
0.856304985337243,0.882840236686391,0.648888888888889,0.828888888888889,0.98,0.99,-0.0495265102721614,0.213365692744972,NA,1000,100,"shared","3","seurat_blind"
0.857764876632801,0.88086642599278,0.656666666666667,0.813333333333333,0.98,0.99,-0.0495265102721614,0.213365692744972,NA,1000,100,"shared","3","seurat_napari"
0.857764876632801,0.88086642599278,0.656666666666667,0.813333333333333,0.98,0.99,-0.0495265102721614,0.213365692744972,NA,1000,100,"shared","3","seurat_quint"
0.858789625360231,0.881720430107527,0.662222222222222,0.82,0.98,0.99,-0.0495265102721614,0.213365692744972,NA,1000,100,"shared","3","wilcoxon"
0.181818181818182,0.476190476190476,0.0244716351501669,0.100111234705228,0.99,0.99,-0.0647713136140805,0.225999349348004,0.82,999,100,"shared","3","deseq2_pb"
0.312977099236641,0.555045871559633,0.0455555555555556,0.134444444444444,0.9,0.97,-0.243520600419108,0.386848804415491,0.56,1000,100,"shared","30","dream_blind"
0.333333333333333,0.542452830188679,0.0511111111111111,0.127777777777778,0.92,0.97,-0.250790218638613,0.385999799481022,0.54,1000,100,"shared","30","dream_napari"
0.333333333333333,0.542452830188679,0.0511111111111111,0.127777777777778,0.92,0.97,-0.250790218638613,0.385999799481022,0.54,1000,100,"shared","30","dream_quint"
0.852724594992636,0.879663056558363,0.643333333333333,0.812222222222222,1,1,-0.0758777747824201,0.192699595182406,NA,1000,100,"shared","30","seurat_blind"
0.850746268656716,0.880382775119617,0.633333333333333,0.817777777777778,1,1,-0.0758777747824201,0.192699595182406,NA,1000,100,"shared","30","seurat_napari"
0.850746268656716,0.880382775119617,0.633333333333333,0.817777777777778,1,1,-0.0758777747824201,0.192699595182406,NA,1000,100,"shared","30","seurat_quint"
0.852289512555391,0.877750611246944,0.641111111111111,0.797777777777778,1,1,-0.0758777747824201,0.192699595182406,NA,1000,100,"shared","30","wilcoxon"
0.12280701754386,0.425287356321839,0.0155902004454343,0.0824053452115813,1,1,-0.0605970704231519,0.187220736300302,0.87,998,100,"shared","30","deseq2_pb"
0.213675213675214,0.548387096774194,0.0277777777777778,0.132222222222222,0.92,0.98,-0.222856091327146,0.365728089263624,0.5,1000,100,"shared","31","dream_blind"
0.265625,0.537735849056604,0.0377777777777778,0.126666666666667,0.94,0.98,-0.228786095233833,0.366164785050351,0.48,1000,100,"shared","31","dream_napari"
0.265625,0.537735849056604,0.0377777777777778,0.126666666666667,0.94,0.98,-0.228786095233833,0.366164785050351,0.48,1000,100,"shared","31","dream_quint"
0.855051244509517,0.881376037959668,0.648888888888889,0.825555555555556,0.99,1,-0.0729622833218813,0.199276526370229,NA,1000,100,"shared","31","seurat_blind"
0.857553956834532,0.880382775119617,0.662222222222222,0.817777777777778,0.99,1,-0.0729622833218813,0.199276526370229,NA,1000,100,"shared","31","seurat_napari"
0.857553956834532,0.880382775119617,0.662222222222222,0.817777777777778,0.99,1,-0.0729622833218813,0.199276526370229,NA,1000,100,"shared","31","seurat_quint"
0.855263157894737,0.879372738238842,0.65,0.81,0.99,1,-0.0729622833218813,0.199276526370229,NA,1000,100,"shared","31","wilcoxon"
0.123893805309735,0.421052631578947,0.0155555555555556,0.08,0.99,0.99,-0.0560029861210858,0.192712837725689,0.8,1000,100,"shared","31","deseq2_pb"
0.408163265306122,0.578260869565217,0.0666666666666667,0.147777777777778,0.87,0.97,-0.204198937091274,0.350043968616736,0.63,1000,100,"shared","32","dream_blind"
0.391608391608392,0.572687224669604,0.0622222222222222,0.144444444444444,0.87,0.97,-0.211772823371263,0.349303461228906,0.63,1000,100,"shared","32","dream_napari"
0.391608391608392,0.572687224669604,0.0622222222222222,0.144444444444444,0.87,0.97,-0.211772823371263,0.349303461228906,0.63,1000,100,"shared","32","dream_quint"
0.865951742627346,0.883040935672515,0.717777777777778,0.838888888888889,1,1,-0.0800017219769458,0.192576885910925,NA,1000,100,"shared","32","seurat_blind"
0.860724233983287,0.883990719257541,0.686666666666667,0.846666666666667,1,1,-0.0800017219769458,0.192576885910925,NA,1000,100,"shared","32","seurat_napari"
0.860724233983287,0.883990719257541,0.686666666666667,0.846666666666667,1,1,-0.0800017219769458,0.192576885910925,NA,1000,100,"shared","32","seurat_quint"
0.864197530864197,0.884125144843569,0.7,0.847777777777778,0.99,1,-0.0800017219769458,0.192576885910925,NA,1000,100,"shared","32","wilcoxon"
0.193548387096774,0.484536082474227,0.0266666666666667,0.104444444444444,1,1,-0.0313505702943431,0.177541336902267,0.89,1000,100,"shared","32","deseq2_pb"
0.235294117647059,0.481865284974093,0.0311111111111111,0.103333333333333,0.91,1,-0.208614765757144,0.365246347089879,0.61,1000,100,"shared","33","dream_blind"
0.252032520325203,0.481865284974093,0.0345211581291759,0.103563474387528,0.92,1,-0.212029862110942,0.363953748539748,0.61,998,100,"shared","33","dream_napari"
0.252032520325203,0.481865284974093,0.0345211581291759,0.103563474387528,0.92,1,-0.212029862110942,0.363953748539748,0.61,998,100,"shared","33","dream_quint"
0.864569083447332,0.882903981264637,0.702222222222222,0.837777777777778,0.99,1,-0.0676341623636834,0.198587576205022,NA,1000,100,"shared","33","seurat_blind"
0.862825788751715,0.882629107981221,0.698888888888889,0.835555555555556,1,1,-0.0676341623636834,0.198587576205022,NA,1000,100,"shared","33","seurat_napari"
0.862825788751715,0.882629107981221,0.698888888888889,0.835555555555556,1,1,-0.0676341623636834,0.198587576205022,NA,1000,100,"shared","33","seurat_quint"
0.864010989010989,0.880668257756563,0.698888888888889,0.82,0.99,1,-0.0676341623636834,0.198587576205022,NA,1000,100,"shared","33","wilcoxon"
0.168067226890756,0.425287356321839,0.0222469410456062,0.082313681868743,0.99,1,-0.0343936148273298,0.192611679177215,0.89,999,100,"shared","33","deseq2_pb"
0.361702127659574,0.604,0.0566666666666667,0.167777777777778,0.9,0.99,-0.199713128636599,0.353170840266566,0.56,1000,100,"shared","34","dream_blind"
0.357142857142857,0.594262295081967,0.0555555555555556,0.161111111111111,0.9,0.99,-0.209208580614596,0.352877841699257,0.56,1000,100,"shared","34","dream_napari"
0.357142857142857,0.594262295081967,0.0555555555555556,0.161111111111111,0.9,0.99,-0.209208580614596,0.352877841699257,0.56,1000,100,"shared","34","dream_quint"
0.864754098360656,0.882766705744431,0.703333333333333,0.836666666666667,0.99,1,-0.0826373545196796,0.204254555446256,NA,1000,100,"shared","34","seurat_blind"
0.863448275862069,0.881796690307329,0.695555555555556,0.828888888888889,0.99,1,-0.0826373545196796,0.204254555446256,NA,1000,100,"shared","34","seurat_napari"
0.863448275862069,0.881796690307329,0.695555555555556,0.828888888888889,0.99,1,-0.0826373545196796,0.204254555446256,NA,1000,100,"shared","34","seurat_quint"
0.8625,0.881861575178998,0.69,0.821111111111111,0.99,0.99,-0.0826373545196796,0.204254555446256,NA,1000,100,"shared","34","wilcoxon"
0.208,0.46195652173913,0.0289210233592881,0.0945494994438265,0.99,0.99,-0.0242099882540267,0.187163988261615,0.88,999,100,"shared","34","deseq2_pb"
0.4,0.584745762711864,0.0644444444444444,0.153333333333333,0.87,0.98,-0.200766631991967,0.339351525310876,0.59,1000,100,"shared","35","dream_blind"
0.37410071942446,0.584033613445378,0.0577777777777778,0.154444444444444,0.87,0.99,-0.21098474096867,0.343868673462524,0.55,1000,100,"shared","35","dream_napari"
0.37410071942446,0.584033613445378,0.0577777777777778,0.154444444444444,0.87,0.99,-0.21098474096867,0.343868673462524,0.55,1000,100,"shared","35","dream_quint"
0.854411764705882,0.880290205562273,0.645555555555556,0.808888888888889,0.99,0.99,-0.0825984470804584,0.226551809752214,NA,1000,100,"shared","35","seurat_blind"
0.857142857142857,0.882978723404255,0.653333333333333,0.83,0.98,0.99,-0.0825984470804584,0.226551809752214,NA,1000,100,"shared","35","seurat_napari"
0.857142857142857,0.882978723404255,0.653333333333333,0.83,0.98,0.99,-0.0825984470804584,0.226551809752214,NA,1000,100,"shared","35","seurat_quint"
0.854814814814815,0.879268292682927,0.641111111111111,0.801111111111111,0.98,0.99,-0.0825984470804584,0.226551809752214,NA,1000,100,"shared","35","wilcoxon"
0.188524590163934,0.427745664739884,0.0255839822024472,0.082313681868743,0.99,0.99,-0.0645102981936524,0.23045621133898,0.83,999,100,"shared","35","deseq2_pb"
0.375,0.571428571428571,0.0600667408231368,0.146829810901001,0.9,0.99,-0.207864253542997,0.356902274308279,0.59,999,100,"shared","36","dream_blind"
0.325925925925926,0.535211267605634,0.0489432703003337,0.126807563959956,0.91,0.99,-0.215523307180871,0.358767317391364,0.54,999,100,"shared","36","dream_napari"
0.325925925925926,0.535211267605634,0.0489432703003337,0.126807563959956,0.91,0.99,-0.215523307180871,0.358767317391364,0.54,999,100,"shared","36","dream_quint"
0.866756393001346,0.884259259259259,0.715555555555556,0.848888888888889,0.99,1,-0.10416225775823,0.206461928621824,NA,1000,100,"shared","36","seurat_blind"
0.864754098360656,0.883449883449883,0.703333333333333,0.842222222222222,0.99,1,-0.10416225775823,0.206461928621824,NA,1000,100,"shared","36","seurat_napari"
0.864754098360656,0.883449883449883,0.703333333333333,0.842222222222222,0.99,1,-0.10416225775823,0.206461928621824,NA,1000,100,"shared","36","seurat_quint"
0.863509749303621,0.879663056558363,0.688888888888889,0.812222222222222,0.98,1,-0.10416225775823,0.206461928621824,NA,1000,100,"shared","36","wilcoxon"
0.159663865546218,0.470899470899471,0.0211345939933259,0.0989988876529477,1,1,-0.0486956055796591,0.1840117825635,0.88,999,100,"shared","36","deseq2_pb"
0.380952380952381,0.544186046511628,0.0533333333333333,0.13,0.78,0.98,-0.251053484385452,0.389501673051251,0.49,1000,100,"shared","37","dream_blind"
0.381679389312977,0.548387096774194,0.0555555555555556,0.132222222222222,0.81,0.98,-0.253344322074126,0.387844477102794,0.5,1000,100,"shared","37","dream_napari"
0.381679389312977,0.548387096774194,0.0555555555555556,0.132222222222222,0.81,0.98,-0.253344322074126,0.387844477102794,0.5,1000,100,"shared","37","dream_quint"
0.869565217391304,0.886727688787185,0.733333333333333,0.861111111111111,0.99,0.99,-0.193345133512954,0.298135752919044,NA,1000,100,"shared","37","seurat_blind"
0.87007874015748,0.887115165336374,0.736666666666667,0.864444444444444,0.99,0.99,-0.193345133512954,0.298135752919044,NA,1000,100,"shared","37","seurat_napari"
0.87007874015748,0.887115165336374,0.736666666666667,0.864444444444444,0.99,0.99,-0.193345133512954,0.298135752919044,NA,1000,100,"shared","37","seurat_quint"
0.866396761133603,0.884883720930233,0.713333333333333,0.845555555555556,0.99,0.99,-0.193345133512954,0.298135752919044,NA,1000,100,"shared","37","wilcoxon"
0.220472440944882,0.443820224719101,0.0311111111111111,0.0877777777777778,0.99,0.99,-0.109749475688341,0.26743979740276,0.83,1000,100,"shared","37","deseq2_pb"
0.497076023391813,0.638783269961977,0.0944444444444444,0.186666666666667,0.86,0.95,-0.26469340981309,0.434949178189702,0.58,1000,100,"shared","38","dream_blind"
0.488372093023256,0.640151515151515,0.0933333333333333,0.187777777777778,0.88,0.95,-0.271148843048431,0.435520125465571,0.56,1000,100,"shared","38","dream_napari"
0.488372093023256,0.640151515151515,0.0933333333333333,0.187777777777778,0.88,0.95,-0.271148843048431,0.435520125465571,0.56,1000,100,"shared","38","dream_quint"
0.860230547550432,0.883748517200475,0.663333333333333,0.827777777777778,0.97,0.98,-0.055300723330749,0.208168772384806,NA,1000,100,"shared","38","seurat_blind"
0.854572713643178,0.881642512077295,0.633333333333333,0.811111111111111,0.97,0.98,-0.055300723330749,0.208168772384806,NA,1000,100,"shared","38","seurat_napari"
0.854572713643178,0.881642512077295,0.633333333333333,0.811111111111111,0.97,0.98,-0.055300723330749,0.208168772384806,NA,1000,100,"shared","38","seurat_quint"
0.855439642324888,0.879901960784314,0.637777777777778,0.797777777777778,0.97,0.98,-0.055300723330749,0.208168772384806,NA,1000,100,"shared","38","wilcoxon"
0.177966101694915,0.484210526315789,0.0233853006681514,0.102449888641425,0.97979797979798,0.98989898989899,-0.0275150719803802,0.185875883346359,0.888888888888889,997,99,"shared","38","deseq2_pb"
0.149532710280374,0.50990099009901,0.0177777777777778,0.114444444444444,0.91,0.99,-0.231201368056874,0.360692503477663,0.6,1000,100,"shared","39","dream_blind"
0.155963302752294,0.516908212560386,0.0188888888888889,0.118888888888889,0.92,1,-0.240955500344261,0.361439290641203,0.59,1000,100,"shared","39","dream_napari"
0.155963302752294,0.516908212560386,0.0188888888888889,0.118888888888889,0.92,1,-0.240955500344261,0.361439290641203,0.59,1000,100,"shared","39","dream_quint"
0.849624060150376,0.879081015719468,0.627777777777778,0.807777777777778,1,1,-0.0464755498281242,0.14695012125985,NA,1000,100,"shared","39","seurat_blind"
0.843260188087774,0.873417721518987,0.597777777777778,0.766666666666667,1,1,-0.0464755498281242,0.14695012125985,NA,1000,100,"shared","39","seurat_napari"
0.843260188087774,0.873417721518987,0.597777777777778,0.766666666666667,1,1,-0.0464755498281242,0.14695012125985,NA,1000,100,"shared","39","seurat_quint"
0.849624060150376,0.878493317132442,0.627777777777778,0.803333333333333,1,1,-0.0464755498281242,0.14695012125985,NA,1000,100,"shared","39","wilcoxon"
0.0909090909090909,0.404761904761905,0.0111358574610245,0.0757238307349666,1,1,-0.0513469725757076,0.148801006241832,0.91,998,100,"shared","39","deseq2_pb"
0.265625,0.537037037037037,0.0377777777777778,0.128888888888889,0.94,1,-0.196176074438385,0.328347474698761,0.63,1000,100,"shared","4","dream_blind"
0.263565891472868,0.541284403669725,0.0377777777777778,0.131111111111111,0.95,1,-0.200532234582304,0.327608748752893,0.6,1000,100,"shared","4","dream_napari"
0.263565891472868,0.541284403669725,0.0377777777777778,0.131111111111111,0.95,1,-0.200532234582304,0.327608748752893,0.6,1000,100,"shared","4","dream_quint"
0.84984984984985,0.878345498783455,0.628888888888889,0.802222222222222,1,1,-0.0126794998064942,0.163651704906188,NA,1000,100,"shared","4","seurat_blind"
0.847094801223242,0.878048780487805,0.615555555555556,0.8,1,1,-0.0126794998064942,0.163651704906188,NA,1000,100,"shared","4","seurat_napari"
0.847094801223242,0.878048780487805,0.615555555555556,0.8,1,1,-0.0126794998064942,0.163651704906188,NA,1000,100,"shared","4","seurat_quint"
0.851411589895988,0.876543209876543,0.636666666666667,0.788888888888889,1,1,-0.0126794998064942,0.163651704906188,NA,1000,100,"shared","4","wilcoxon"
0.137931034482759,0.441340782122905,0.0177777777777778,0.0877777777777778,1,1,-0.0387913849854685,0.167283649258279,0.88,1000,100,"shared","4","deseq2_pb"
0.411764705882353,0.59919028340081,0.07,0.164444444444444,0.9,0.99,-0.178555641735037,0.320393994879011,0.59,1000,100,"shared","40","dream_blind"
0.411764705882353,0.597560975609756,0.07,0.163333333333333,0.9,0.99,-0.188393289176008,0.322356740559454,0.58,1000,100,"shared","40","dream_napari"
0.411764705882353,0.597560975609756,0.07,0.163333333333333,0.9,0.99,-0.188393289176008,0.322356740559454,0.58,1000,100,"shared","40","dream_quint"
0.863823933975241,0.883040935672515,0.697777777777778,0.838888888888889,0.99,1,-0.0768964667384832,0.195805983513747,NA,1000,100,"shared","40","seurat_blind"
0.860955056179775,0.882214369846879,0.681111111111111,0.832222222222222,0.99,1,-0.0768964667384832,0.195805983513747,NA,1000,100,"shared","40","seurat_napari"
0.860955056179775,0.882214369846879,0.681111111111111,0.832222222222222,0.99,1,-0.0768964667384832,0.195805983513747,NA,1000,100,"shared","40","seurat_quint"
0.860992907801418,0.879372738238842,0.674444444444444,0.81,0.98,1,-0.0768964667384832,0.195805983513747,NA,1000,100,"shared","40","wilcoxon"
0.115044247787611,0.447513812154696,0.0144766146993318,0.0902004454342984,1,1,-0.0146650349865164,0.180572874388257,0.82,998,100,"shared","40","deseq2_pb"
0.421768707482993,0.608163265306122,0.0688888888888889,0.165555555555556,0.85,0.96,-0.262051259361581,0.416341138916499,0.56,1000,100,"shared","41","dream_blind"
0.414965986394558,0.578947368421053,0.0677777777777778,0.146666666666667,0.86,0.96,-0.267846457321151,0.417210515225795,0.53,1000,100,"shared","41","dream_napari"
0.414965986394558,0.578947368421053,0.0677777777777778,0.146666666666667,0.86,0.96,-0.267846457321151,0.417210515225795,0.53,1000,100,"shared","41","dream_quint"
0.855457227138643,0.880810488676996,0.644444444444444,0.821111111111111,0.98,1,-0.0104282163381877,0.195984091546626,NA,1000,100,"shared","41","seurat_blind"
0.844444444444444,0.872122762148338,0.591111111111111,0.757777777777778,0.98,1,-0.0104282163381877,0.195984091546626,NA,1000,100,"shared","41","seurat_napari"
0.844444444444444,0.872122762148338,0.591111111111111,0.757777777777778,0.98,1,-0.0104282163381877,0.195984091546626,NA,1000,100,"shared","41","seurat_quint"
0.850381679389313,0.873417721518987,0.618888888888889,0.766666666666667,0.98,1,-0.0104282163381877,0.195984091546626,NA,1000,100,"shared","41","wilcoxon"
0.147826086956522,0.4375,0.0189309576837416,0.0857461024498886,0.98,0.99,-0.0457712343330351,0.200861202923249,0.83,998,100,"shared","41","deseq2_pb"
0.283464566929134,0.55,0.04,0.134444444444444,0.91,0.99,-0.260745404900254,0.414448661832249,0.46,1000,100,"shared","42","dream_blind"
0.256198347107438,0.519417475728155,0.0344444444444444,0.118888888888889,0.9,0.99,-0.269335996794061,0.418443906181711,0.46,1000,100,"shared","42","dream_napari"
0.256198347107438,0.519417475728155,0.0344444444444444,0.118888888888889,0.9,0.99,-0.269335996794061,0.418443906181711,0.46,1000,100,"shared","42","dream_quint"
0.859773371104816,0.881796690307329,0.674444444444444,0.828888888888889,0.99,1,-0.05657800839538,0.186582732317165,NA,1000,100,"shared","42","seurat_blind"
0.855474452554745,0.8805256869773,0.651111111111111,0.818888888888889,0.99,1,-0.05657800839538,0.186582732317165,NA,1000,100,"shared","42","seurat_napari"
0.855474452554745,0.8805256869773,0.651111111111111,0.818888888888889,0.99,1,-0.05657800839538,0.186582732317165,NA,1000,100,"shared","42","seurat_quint"
0.855263157894737,0.878934624697337,0.65,0.806666666666667,0.99,1,-0.05657800839538,0.186582732317165,NA,1000,100,"shared","42","wilcoxon"
0.224806201550388,0.489795918367347,0.0322222222222222,0.106666666666667,1,1,-0.020600251452826,0.180678895342168,0.85,1000,100,"shared","42","deseq2_pb"
0.235294117647059,0.5625,0.0311111111111111,0.14,0.91,0.98,-0.218134185103209,0.369051156748223,0.54,1000,100,"shared","43","dream_blind"
0.224137931034483,0.512437810945274,0.0288888888888889,0.114444444444444,0.9,0.98,-0.226006808282164,0.369670609018394,0.52,1000,100,"shared","43","dream_napari"
0.224137931034483,0.512437810945274,0.0288888888888889,0.114444444444444,0.9,0.98,-0.226006808282164,0.369670609018394,0.52,1000,100,"shared","43","dream_quint"
0.855072463768116,0.879518072289157,0.655555555555556,0.811111111111111,1,1,-0.0680020859699588,0.196323030698111,NA,1000,100,"shared","43","seurat_blind"
0.851411589895988,0.875930521091811,0.636666666666667,0.784444444444444,1,1,-0.0680020859699588,0.196323030698111,NA,1000,100,"shared","43","seurat_napari"
0.851411589895988,0.875930521091811,0.636666666666667,0.784444444444444,1,1,-0.0680020859699588,0.196323030698111,NA,1000,100,"shared","43","seurat_quint"
0.851190476190476,0.877600979192167,0.635555555555556,0.796666666666667,1,1,-0.0680020859699588,0.196323030698111,NA,1000,100,"shared","43","wilcoxon"
