"fdr_adj","fdr_raw","fpr_adj","fpr_raw","power_adj","power_raw","bias","rmse","ci_coverage","n_genes_scored","n_true_de","scenario","seed","model"
1,1,0.62,0.791,NA,NA,NA,NA,NA,1000,0,"null","4","seurat_napari"
1,1,0.62,0.791,NA,NA,NA,NA,NA,1000,0,"null","4","seurat_quint"
1,1,0.661,0.819,NA,NA,NA,NA,NA,1000,0,"null","4","wilcoxon"
NA,1,0,0.065,NA,NA,NA,NA,NA,1000,0,"null","4","deseq2_pb"
1,1,0.005,0.088,NA,NA,NA,NA,NA,1000,0,"null","40","dream_blind"
1,1,0.008,0.08,NA,NA,NA,NA,NA,1000,0,"null","40","dream_napari"
1,1,0.008,0.08,NA,NA,NA,NA,NA,1000,0,"null","40","dream_quint"
1,1,0.605,0.779,NA,NA,NA,NA,NA,1000,0,"null","40","seurat_blind"
1,1,0.596,0.764,NA,NA,NA,NA,NA,1000,0,"null","40","seurat_napari"
1,1,0.596,0.764,NA,NA,NA,NA,NA,1000,0,"null","40","seurat_quint"
1,1,0.631,0.805,NA,NA,NA,NA,NA,1000,0,"null","40","wilcoxon"
NA,1,0,0.0881763527054108,NA,NA,NA,NA,NA,998,0,"null","40","deseq2_pb"
1,1,0.009,0.092,NA,NA,NA,NA,NA,1000,0,"null","41","dream_blind"
1,1,0.004,0.075,NA,NA,NA,NA,NA,1000,0,"null","41","dream_napari"
1,1,0.004,0.075,NA,NA,NA,NA,NA,1000,0,"null","41","dream_quint"
1,1,0.632,0.787,NA,NA,NA,NA,NA,1000,0,"null","41","seurat_blind"
1,1,0.623,0.772,NA,NA,NA,NA,NA,1000,0,"null","41","seurat_napari"
1,1,0.623,0.772,NA,NA,NA,NA,NA,1000,0,"null","41","seurat_quint"
1,1,0.646,0.798,NA,NA,NA,NA,NA,1000,0,"null","41","wilcoxon"
NA,1,0,0.0671342685370741,NA,NA,NA,NA,NA,998,0,"null","41","deseq2_pb"
1,1,0.007,0.1,NA,NA,NA,NA,NA,1000,0,"null","42","dream_blind"
1,1,0.003,0.089,NA,NA,NA,NA,NA,1000,0,"null","42","dream_napari"
1,1,0.003,0.089,NA,NA,NA,NA,NA,1000,0,"null","42","dream_quint"
1,1,0.634,0.805,NA,NA,NA,NA,NA,1000,0,"null","42","seurat_blind"
1,1,0.62,0.779,NA,NA,NA,NA,NA,1000,0,"null","42","seurat_napari"
1,1,0.62,0.779,NA,NA,NA,NA,NA,1000,0,"null","42","seurat_quint"
1,1,0.644,0.819,NA,NA,NA,NA,NA,1000,0,"null","42","wilcoxon"
1,1,0.002,0.089,NA,NA,NA,NA,NA,1000,0,"null","42","deseq2_pb"
1,1,0.003,0.079,NA,NA,NA,NA,NA,1000,0,"null","43","dream_blind"
1,1,0.003,0.063,NA,NA,NA,NA,NA,1000,0,"null","43","dream_napari"
1,1,0.003,0.063,NA,NA,NA,NA,NA,1000,0,"null","43","dream_quint"
1,1,0.62,0.796,NA,NA,NA,NA,NA,1000,0,"null","43","seurat_blind"
1,1,0.581,0.754,NA,NA,NA,NA,NA,1000,0,"null","43","seurat_napari"
1,1,0.581,0.754,NA,NA,NA,NA,NA,1000,0,"null","43","seurat_quint"
